Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
251.721,0.068,1.083,1.682,0.508,0.266,0.430,0.688,-3.124,2.903,0.526
251.822,0.072,1.081,1.689,0.531,0.281,0.422,0.672,-2.662,2.597,0.987
251.923,0.079,1.075,1.701,0.570,0.305,0.406,0.633,-2.668,2.587,1.254
252.028,0.079,1.075,1.701,0.570,0.305,0.406,0.633,-2.673,2.602,1.399
252.129,0.085,1.073,1.706,0.602,0.305,0.391,0.617,-2.679,2.776,1.401
252.231,0.092,1.084,1.700,0.578,0.258,0.336,0.688,-2.846,3.517,0.955
252.332,0.099,1.094,1.690,0.539,0.203,0.297,0.758,-2.557,4.037,0.284
252.433,0.103,1.099,1.680,0.492,0.164,0.281,0.797,-1.936,3.664,0.044
252.535,0.104,1.100,1.674,0.469,0.148,0.289,0.813,-1.394,3.098,0.050
252.636,0.105,1.104,1.660,0.414,0.125,0.289,0.844,-1.112,2.782,0.049
252.737,0.106,1.108,1.652,0.391,0.117,0.273,0.859,-0.945,2.613,0.058
252.839,0.106,1.108,1.652,0.391,0.117,0.273,0.859,-0.866,2.555,0.054
252.940,0.106,1.108,1.652,0.391,0.117,0.273,0.859,-0.851,2.554,0.055
253.041,-0.006,1.279,1.649,0.383,0.102,0.273,0.867,-0.970,2.743,0.050
253.142,-0.519,2.043,1.650,0.391,0.102,0.273,0.867,-1.426,3.444,0.046
253.243,-0.812,2.481,1.651,0.383,0.102,0.273,0.867,-1.753,3.964,0.044
253.345,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.756,4.003,0.044
253.447,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.734,3.988,0.046
253.549,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.727,3.968,0.046
253.653,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.729,3.920,0.047
253.756,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.746,3.874,0.049
253.858,-0.850,2.537,1.651,0.383,0.102,0.273,0.867,-1.764,3.844,0.049
253.961,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.789,3.855,0.044
254.062,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.794,3.854,0.045
254.164,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.800,3.851,0.045
254.266,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.808,3.851,0.045
254.368,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.814,3.847,0.045
254.470,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.812,3.838,0.045
254.572,-0.863,2.558,1.646,0.359,0.109,0.289,0.875,-1.753,3.787,0.047
254.675,-0.862,2.561,1.638,0.336,0.094,0.281,0.891,-1.600,3.665,0.049
254.777,-0.860,2.562,1.630,0.305,0.086,0.273,0.898,-1.465,3.497,0.051
254.879,-0.861,2.563,1.621,0.273,0.078,0.273,0.914,-1.416,3.404,0.048
254.981,-1.062,2.872,1.628,0.266,0.078,0.281,0.914,-1.619,3.706,0.044
255.083,-1.337,3.295,1.641,0.266,0.078,0.289,0.914,-1.913,4.132,0.045
255.185,-1.408,3.405,1.645,0.266,0.078,0.289,0.914,-1.979,4.228,0.044
255.287,-1.408,3.405,1.645,0.266,0.078,0.289,0.914,-1.980,4.214,0.045
255.389,-1.408,3.405,1.645,0.266,0.078,0.289,0.914,-2.004,4.223,0.044
255.491,-1.408,3.405,1.645,0.266,0.078,0.289,0.914,-2.036,4.243,0.042
255.593,-1.408,3.405,1.645,0.266,0.078,0.289,0.914,-1.746,3.850,0.828
255.695,-1.431,3.423,1.651,0.281,0.094,0.305,0.898,-1.780,3.878,0.856
255.796,-1.431,3.423,1.651,0.281,0.094,0.305,0.898,-1.797,3.892,0.856
255.897,-1.431,3.423,1.651,0.281,0.094,0.305,0.898,-1.818,3.911,0.854
255.999,-1.431,3.421,1.657,0.305,0.102,0.313,0.883,-1.840,3.935,0.859
256.102,-1.431,3.421,1.657,0.305,0.102,0.313,0.883,-1.861,3.963,0.857
256.204,-1.430,3.421,1.665,0.336,0.109,0.313,0.875,-1.877,3.995,0.861
256.305,-1.430,3.421,1.665,0.336,0.109,0.313,0.875,-1.886,4.018,0.872
256.407,-1.430,3.421,1.665,0.336,0.109,0.313,0.875,-1.900,4.053,0.884
256.510,-1.426,3.422,1.673,0.367,0.109,0.305,0.867,-1.924,4.105,0.879
256.611,-1.426,3.422,1.673,0.367,0.109,0.305,0.867,-1.919,4.118,0.912
256.715,-1.422,3.421,1.680,0.398,0.109,0.297,0.852,-1.875,4.090,0.994
256.818,-1.422,3.421,1.680,0.398,0.109,0.297,0.852,-1.856,4.113,1.026
256.920,-1.416,3.421,1.686,0.422,0.094,0.273,0.852,-1.831,4.141,1.061
257.022,-1.411,3.421,1.692,0.445,0.086,0.250,0.844,-1.818,4.195,1.100
257.125,-1.408,3.420,1.698,0.477,0.086,0.234,0.836,-1.870,4.371,1.125
257.227,-1.404,3.417,1.712,0.539,0.086,0.219,0.797,-2.068,4.833,1.140
257.333,-1.400,3.410,1.724,0.594,0.094,0.211,0.766,-2.065,4.854,1.354
257.435,-1.396,3.401,1.735,0.648,0.102,0.195,0.727,-2.052,4.856,1.552
257.536,-1.394,3.395,1.741,0.672,0.102,0.188,0.703,-2.036,4.869,1.722
257.637,-1.388,3.381,1.751,0.719,0.102,0.164,0.656,-2.004,4.869,1.885
257.740,-1.385,3.373,1.756,0.742,0.102,0.156,0.633,-1.987,4.881,2.046
257.842,-1.382,3.363,1.760,0.766,0.102,0.148,0.609,-1.978,4.880,2.148
257.944,-1.378,3.351,1.763,0.781,0.102,0.141,0.586,-1.956,4.872,2.206
258.045,-1.378,3.351,1.763,0.781,0.102,0.141,0.586,-1.931,4.898,2.249
258.147,-1.378,3.351,1.763,0.781,0.102,0.141,0.586,-1.933,4.902,2.293
258.248,-1.377,3.336,1.764,0.805,0.094,0.133,0.563,-1.982,4.875,2.334
258.350,-1.381,3.331,1.765,0.805,0.109,0.156,0.547,-2.135,4.790,2.363
258.454,-1.389,3.322,1.765,0.805,0.156,0.203,0.523,-2.313,4.780,2.431
258.556,-1.389,3.322,1.765,0.805,0.156,0.203,0.523,-2.425,4.747,2.456
258.658,-1.393,3.318,1.765,0.805,0.180,0.219,0.516,-2.451,4.696,2.448
258.760,-1.393,3.318,1.765,0.805,0.180,0.219,0.516,-2.439,4.742,2.452
258.862,-1.391,3.318,1.764,0.805,0.164,0.195,0.523,-2.280,4.792,2.426
258.964,-1.388,3.322,1.765,0.805,0.141,0.172,0.539,-2.144,4.782,2.380
259.066,-1.388,3.322,1.765,0.805,0.141,0.172,0.539,-2.088,4.845,2.379
259.167,-1.388,3.322,1.765,0.805,0.141,0.172,0.539,-2.078,4.847,2.377
259.269,-1.382,3.341,1.768,0.820,0.070,0.102,0.547,-1.834,4.919,2.429
259.371,-1.382,3.348,1.770,0.828,0.039,0.078,0.539,-1.640,4.968,2.482
259.472,-1.384,3.364,1.772,0.836,-0.008,0.039,0.539,-1.405,5.008,2.528
259.573,-1.389,3.385,1.774,0.836,-0.063,0.000,0.531,-1.189,4.817,2.467
259.675,-1.401,3.413,1.775,0.836,-0.125,-0.039,0.523,-1.009,4.807,2.476
259.776,-1.417,3.444,1.776,0.820,-0.180,-0.086,0.523,-0.824,4.785,2.489
259.877,-1.434,3.473,1.780,0.813,-0.234,-0.125,0.508,-0.625,4.800,2.547
259.978,-1.444,3.484,1.783,-0.813,0.250,0.141,-0.492,-0.549,4.760,2.697
260.081,-1.478,3.505,1.789,-0.828,0.289,0.125,-0.445,-0.569,4.773,2.899
260.182,-1.504,3.517,1.791,-0.836,0.313,0.109,-0.422,-0.602,4.790,3.029
260.287,-1.541,3.534,1.792,-0.844,0.328,0.094,-0.406,-0.661,4.821,3.114
260.388,-1.541,3.534,1.792,-0.844,0.328,0.094,-0.406,-0.686,4.796,3.142
260.490,-1.578,3.550,1.789,-0.836,0.352,0.078,-0.391,-0.689,4.799,3.217
260.592,-1.600,3.561,1.786,-0.820,0.414,0.094,-0.375,-0.560,4.765,3.342
260.693,-1.603,3.565,1.785,-0.789,0.469,0.125,-0.367,-0.260,4.602,3.434
260.794,-1.600,3.569,1.786,-0.750,0.523,0.164,-0.352,0.091,4.407,3.612
260.896,-1.589,3.570,1.786,-0.695,0.594,0.219,-0.320,0.627,4.120,3.942
260.997,-1.572,3.565,1.786,0.633,-0.641,-0.266,0.313,0.980,3.683,3.955
261.099,-1.553,3.555,1.786,0.586,-0.672,-0.320,0.305,1.936,3.102,4.303
261.200,-1.521,3.529,1.783,0.523,-0.680,-0.406,0.297,2.868,2.229,4.280
261.301,-1.496,3.501,1.780,0.453,-0.672,-0.492,0.289,4.888,0.516,4.314
261.403,-1.474,3.471,1.773,0.383,-0.656,-0.570,0.281,5.152,-0.933,3.162
261.505,-1.467,3.451,1.773,0.328,-0.680,-0.594,0.242,4.258,-1.943,3.366
261.607,-1.470,3.442,1.783,0.297,-0.750,-0.539,0.203,2.558,-1.033,4.330
261.710,-1.475,3.443,1.788,0.297,-0.797,-0.477,0.180,1.495,0.036,4.409
261.811,-1.476,3.446,1.789,0.297,-0.813,-0.453,0.164,1.040,0.382,4.443
261.915,-1.475,3.455,1.788,0.281,-0.836,-0.430,0.156,0.807,0.541,4.449
262.017,-1.469,3.472,1.786,0.266,-0.852,-0.414,0.148,0.612,0.743,4.473
262.119,-1.460,3.503,1.783,0.250,-0.867,-0.391,0.148,0.462,0.950,4.496
262.221,-1.460,3.503,1.783,0.250,-0.867,-0.391,0.148,-0.796,2.602,2.818
262.323,-1.452,3.537,1.778,0.234,-0.883,-0.367,0.141,-0.810,2.642,2.863
262.426,-1.445,3.575,1.773,0.211,-0.898,-0.352,0.133,-0.828,2.662,2.912
262.530,-1.445,3.575,1.773,0.211,-0.898,-0.352,0.133,-0.821,2.635,2.981
262.635,-1.445,3.575,1.773,0.211,-0.898,-0.352,0.133,-0.810,2.637,3.024
262.737,-1.449,3.617,1.768,0.195,-0.906,-0.320,0.125,-0.823,2.688,3.063
262.839,-1.449,3.617,1.768,0.195,-0.906,-0.320,0.125,-0.865,2.750,3.034
262.940,-1.449,3.617,1.768,0.195,-0.906,-0.320,0.125,-0.762,2.618,3.251
263.042,-1.470,3.626,1.769,0.227,-0.906,-0.313,0.117,-0.824,2.705,3.111
263.144,-1.470,3.626,1.769,0.227,-0.906,-0.313,0.117,-0.807,2.696,3.063
263.245,-1.475,3.615,1.771,0.234,-0.898,-0.344,0.125,-0.814,2.674,2.886
263.347,-1.468,3.596,1.772,0.219,-0.867,-0.406,0.141,0.619,0.518,4.397
263.448,-1.454,3.559,1.769,0.195,-0.805,-0.523,0.188,1.315,-0.620,3.950
263.549,-1.445,3.533,1.762,0.172,-0.742,-0.602,0.203,1.339,-0.875,2.753
263.651,-1.439,3.514,1.755,0.164,-0.695,-0.648,0.219,1.237,-0.821,1.769
263.753,-1.433,3.495,1.746,0.148,-0.648,-0.703,0.234,1.207,-0.828,0.949
263.855,-1.426,3.474,1.735,0.133,-0.594,-0.750,0.242,1.133,-0.822,0.313
263.956,-1.422,3.463,1.730,0.125,-0.563,-0.766,0.250,0.705,-0.125,0.064
264.057,-1.413,3.441,1.717,0.102,-0.516,-0.797,0.266,0.299,0.547,0.057
264.158,-1.365,3.359,1.712,0.102,-0.492,-0.813,0.281,0.160,0.807,0.055
264.266,-0.660,2.181,1.686,0.094,-0.477,-0.820,0.273,0.668,-0.111,0.060
264.367,0.056,0.984,1.660,0.086,-0.461,-0.836,0.266,1.068,-0.913,0.248
264.468,0.190,0.760,1.656,0.070,-0.461,-0.844,0.250,0.920,-0.911,0.394
264.570,0.187,0.753,1.654,0.055,-0.453,-0.852,0.227,0.745,-0.920,0.394
264.672,0.177,0.736,1.651,0.016,-0.453,-0.867,0.172,0.584,-0.972,0.393
264.774,0.177,0.736,1.651,0.016,-0.453,-0.867,0.172,0.501,-0.998,0.394
264.875,0.173,0.728,1.651,0.000,-0.453,-0.875,0.141,0.529,-1.090,0.394
264.976,0.177,0.726,1.657,0.023,-0.477,-0.859,0.148,0.695,-1.335,0.389
265.077,0.182,0.728,1.663,0.039,-0.500,-0.844,0.156,0.870,-1.489,0.436
265.178,0.188,0.731,1.668,0.055,-0.516,-0.828,0.180,0.984,-1.289,0.642
265.279,0.196,0.740,1.678,0.094,-0.547,-0.797,0.211,1.149,-1.198,0.876
265.380,0.196,0.748,1.689,0.133,-0.594,-0.758,0.227,1.137,-0.892,1.209
265.481,0.195,0.753,1.695,0.148,-0.617,-0.734,0.227,1.190,-0.846,1.434
265.582,0.188,0.760,1.707,0.172,-0.664,-0.688,0.211,1.205,-0.840,1.711
265.684,0.179,0.768,1.717,0.195,-0.703,-0.641,0.195,1.203,-0.840,1.964
265.786,0.169,0.779,1.726,0.211,-0.750,-0.594,0.180,1.201,-0.839,2.194
265.887,0.163,0.787,1.730,0.211,-0.773,-0.563,0.172,1.199,-0.849,2.415
265.989,0.150,0.804,1.737,0.227,-0.805,-0.516,0.148,1.201,-0.845,2.636
266.090,0.143,0.814,1.739,0.234,-0.820,-0.484,0.148,1.222,-0.840,2.822
266.191,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.238,-0.839,2.996
266.293,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.241,-0.846,3.094
266.402,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.240,-0.852,3.135
266.504,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.254,-0.851,3.153
266.606,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.259,-0.851,3.150
266.707,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.247,-0.850,3.128
266.808,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.238,-0.851,3.107
266.910,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.232,-0.850,3.086
267.012,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.237,-0.847,3.073
267.113,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.243,-0.845,3.063
267.215,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.240,-0.845,3.056
267.316,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.246,-0.845,3.056
267.417,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.254,-0.845,3.057
267.518,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.256,-0.845,3.052
267.619,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.260,-0.843,3.022
267.721,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.272,-0.840,2.943
267.822,0.136,0.824,1.740,0.242,-0.836,-0.461,0.141,1.267,-0.835,2.848
267.924,0.149,0.819,1.734,0.234,-0.805,-0.508,0.164,1.288,-0.832,2.630
268.025,0.155,0.814,1.731,0.227,-0.789,-0.531,0.180,1.307,-0.829,2.369
268.127,0.166,0.804,1.725,0.203,-0.750,-0.578,0.203,1.288,-0.821,2.108
268.229,0.175,0.794,1.716,0.180,-0.711,-0.633,0.227,1.264,-0.822,1.876
268.331,0.178,0.787,1.712,0.172,-0.688,-0.656,0.227,1.230,-0.822,1.677
268.433,0.184,0.774,1.702,0.148,-0.648,-0.695,0.242,1.214,-0.832,1.492
268.535,0.187,0.768,1.697,0.141,-0.617,-0.719,0.250,1.208,-0.832,1.316
268.637,0.189,0.762,1.690,0.133,-0.594,-0.742,0.258,1.202,-0.833,1.114
268.739,0.193,0.753,1.678,0.117,-0.539,-0.781,0.281,1.214,-0.833,0.872
268.841,0.198,0.748,1.666,0.109,-0.484,-0.797,0.313,1.284,-0.812,0.570
268.943,0.205,0.749,1.657,0.117,-0.438,-0.805,0.352,1.484,-0.764,0.225
269.045,0.212,0.754,1.648,0.141,-0.391,-0.805,0.406,1.563,-0.392,0.062
269.147,0.219,0.759,1.639,0.164,-0.336,-0.797,0.453,1.512,-0.055,0.056
269.249,0.238,0.750,1.635,0.172,-0.313,-0.797,0.477,1.477,0.040,0.056
269.351,0.738,0.442,1.643,0.164,-0.313,-0.805,0.469,1.937,-0.291,0.057
269.453,1.320,0.083,1.652,0.141,-0.320,-0.813,0.453,2.461,-0.755,0.056
269.555,1.461,-0.005,1.654,0.109,-0.336,-0.836,0.406,2.351,-0.939,0.237
269.658,1.454,-0.015,1.654,0.070,-0.352,-0.859,0.344,2.131,-1.147,0.242
269.760,1.441,-0.025,1.654,0.016,-0.375,-0.883,0.258,1.789,-1.230,0.405
269.863,1.425,-0.034,1.661,-0.023,-0.406,-0.891,0.164,1.583,-1.253,0.576
269.966,1.415,-0.033,1.672,-0.039,-0.453,-0.875,0.109,1.433,-0.965,1.030
270.067,1.404,-0.026,1.691,-0.070,-0.531,-0.836,0.047,1.346,-0.842,1.320
270.170,1.397,-0.008,1.715,-0.086,-0.641,-0.758,0.000,1.291,-0.825,1.586
270.273,1.394,0.024,1.736,-0.086,-0.734,-0.664,-0.008,1.277,-0.828,1.859
270.375,1.392,0.062,1.749,-0.078,-0.805,-0.578,-0.008,1.282,-0.830,2.072
270.477,1.391,0.098,1.753,-0.070,-0.844,-0.516,-0.008,1.283,-0.830,2.244
270.580,1.390,0.116,1.754,-0.070,-0.859,-0.492,-0.016,1.279,-0.845,2.412
270.682,1.387,0.157,1.754,-0.063,-0.891,-0.430,-0.016,1.270,-0.832,2.555
270.784,1.384,0.179,1.752,-0.055,-0.906,-0.398,-0.023,1.258,-0.840,2.717
270.885,1.381,0.201,1.749,-0.047,-0.922,-0.375,-0.023,1.256,-0.838,2.835
270.986,1.381,0.201,1.749,-0.047,-0.922,-0.375,-0.023,1.258,-0.855,2.941
271.088,1.375,0.226,1.746,-0.039,-0.930,-0.344,-0.023,1.246,-0.844,3.031
271.190,1.375,0.226,1.746,-0.039,-0.930,-0.344,-0.023,1.231,-0.857,3.099
271.291,1.375,0.226,1.746,-0.039,-0.930,-0.344,-0.023,1.232,-0.865,3.144
271.392,1.375,0.226,1.746,-0.039,-0.930,-0.344,-0.023,1.233,-0.871,3.166
271.494,1.375,0.226,1.746,-0.039,-0.930,-0.344,-0.023,1.219,-0.882,3.196
271.596,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.195,-0.854,3.215
271.698,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.183,-0.863,3.252
271.801,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.157,-0.891,3.306
271.902,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.174,-0.877,3.299
272.003,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.185,-0.873,3.296
272.105,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.201,-0.862,3.264
272.211,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.218,-0.859,3.238
272.312,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.233,-0.855,3.204
272.414,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.247,-0.851,3.173
272.515,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.263,-0.844,3.153
272.617,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.279,-0.843,3.144
272.719,1.351,0.255,1.743,-0.031,-0.945,-0.313,-0.031,1.291,-0.842,3.137
272.821,1.339,0.257,1.745,-0.016,-0.938,-0.328,-0.008,1.290,-0.839,3.125
272.923,1.339,0.257,1.745,-0.016,-0.938,-0.328,-0.008,1.312,-0.846,3.105
273.025,1.348,0.244,1.745,0.000,-0.930,-0.352,0.008,1.385,-0.897,3.046
273.126,1.354,0.235,1.746,0.000,-0.922,-0.367,0.031,2.033,-3.962,5.852
273.227,1.371,0.215,1.745,0.031,-0.891,-0.422,0.117,2.560,-3.028,4.183
273.330,1.386,0.199,1.740,0.070,-0.844,-0.477,0.203,2.917,-2.388,3.056
273.438,1.402,0.184,1.727,0.125,-0.742,-0.555,0.336,3.248,-1.837,2.075
273.540,1.413,0.177,1.714,0.172,-0.648,-0.586,0.430,8.824,-5.418,0.665
273.642,1.423,0.177,1.694,0.234,-0.516,-0.609,0.539,5.455,-1.582,0.057
273.744,1.424,0.178,1.685,0.258,-0.445,-0.617,0.578,4.192,-0.537,0.055
273.846,1.424,0.177,1.676,0.273,-0.383,-0.633,0.602,3.720,-0.207,0.054
273.948,1.424,0.176,1.671,0.273,-0.352,-0.641,0.609,3.455,-0.055,0.055
274.050,1.480,0.168,1.665,0.273,-0.313,-0.664,0.609,3.391,-0.032,0.052
274.151,2.350,0.079,1.659,0.258,-0.297,-0.688,0.602,4.084,-0.147,0.051
274.254,3.159,-0.004,1.653,0.242,-0.297,-0.703,0.586,4.786,-0.293,0.051
274.363,3.391,-0.028,1.652,0.234,-0.297,-0.711,0.578,4.824,-0.405,0.168
274.465,3.390,-0.038,1.653,0.227,-0.305,-0.727,0.555,4.767,-0.532,0.219
274.568,3.368,-0.067,1.658,0.203,-0.336,-0.758,0.508,4.934,-0.821,0.052
274.670,3.356,-0.085,1.660,0.195,-0.352,-0.766,0.484,4.881,-1.064,0.051
274.771,3.331,-0.124,1.665,0.164,-0.383,-0.797,0.430,4.807,-1.403,0.026
274.873,3.301,-0.162,1.666,0.109,-0.414,-0.828,0.352,4.568,-1.741,0.026
274.974,3.285,-0.179,1.669,0.070,-0.430,-0.844,0.289,4.234,-2.103,0.059
275.075,3.262,-0.196,1.680,0.000,-0.492,-0.852,0.164,3.518,-1.808,0.730
275.177,3.248,-0.198,1.691,-0.070,-0.531,-0.836,0.063,3.081,-2.089,0.875
275.278,3.242,-0.187,1.714,-0.172,-0.617,-0.758,-0.047,2.229,-2.982,1.225
275.384,3.249,-0.169,1.730,-0.258,-0.664,-0.680,-0.133,-0.343,-5.240,2.101
275.485,3.266,-0.148,1.742,-0.336,-0.672,-0.617,-0.195,0.348,-2.875,2.477
275.586,3.290,-0.128,1.748,-0.398,-0.680,-0.547,-0.242,-2.581,-4.026,3.889
275.687,3.315,-0.114,1.751,-0.438,-0.688,-0.492,-0.266,-1.145,-2.401,3.806
275.788,3.350,-0.100,1.753,-0.477,-0.703,-0.438,-0.273,1.370,-0.934,2.873
275.890,3.368,-0.094,1.753,-0.492,-0.711,-0.406,-0.273,1.335,-0.866,3.129
275.992,3.387,-0.088,1.753,-0.508,-0.719,-0.383,-0.266,1.278,-0.830,3.329
276.093,3.387,-0.088,1.753,-0.508,-0.719,-0.383,-0.266,1.236,-0.794,3.423
276.195,3.387,-0.088,1.753,-0.508,-0.719,-0.383,-0.266,1.235,-0.773,3.439
276.296,3.387,-0.088,1.753,-0.508,-0.719,-0.383,-0.266,1.250,-0.786,3.449
276.397,3.387,-0.088,1.753,-0.508,-0.719,-0.383,-0.266,1.275,-0.794,3.445
276.498,3.405,-0.092,1.752,-0.523,-0.719,-0.359,-0.250,1.307,-0.795,3.459
276.599,3.405,-0.092,1.752,-0.523,-0.719,-0.359,-0.250,1.327,-0.806,3.450
276.700,3.405,-0.092,1.752,-0.523,-0.719,-0.359,-0.250,1.351,-0.831,3.411
276.802,3.405,-0.092,1.752,-0.523,-0.719,-0.359,-0.250,1.366,-0.852,3.356
276.904,3.392,-0.115,1.752,-0.508,-0.719,-0.383,-0.250,1.404,-0.925,3.117
277.005,3.381,-0.127,1.746,-0.484,-0.688,-0.453,-0.258,-1.111,-2.351,3.896
277.107,3.365,-0.151,1.732,-0.406,-0.625,-0.602,-0.250,-0.443,-2.719,2.370
277.208,3.360,-0.163,1.723,-0.359,-0.594,-0.664,-0.234,0.504,-2.616,1.451
277.310,3.355,-0.180,1.703,-0.258,-0.523,-0.773,-0.203,1.808,-2.047,0.869
277.411,3.353,-0.191,1.686,-0.180,-0.477,-0.836,-0.172,2.248,-1.921,0.581
277.513,3.350,-0.197,1.674,-0.133,-0.438,-0.867,-0.156,2.529,-1.762,0.426
277.614,3.345,-0.200,1.668,-0.117,-0.414,-0.883,-0.156,2.662,-1.601,0.408
277.716,3.345,-0.200,1.668,-0.117,-0.414,-0.883,-0.156,2.690,-1.486,0.405
277.817,3.335,-0.201,1.662,-0.109,-0.383,-0.891,-0.172,2.644,-1.463,0.326
277.918,3.335,-0.201,1.662,-0.109,-0.383,-0.891,-0.172,2.595,-1.452,0.290
278.020,3.322,-0.196,1.659,-0.117,-0.375,-0.891,-0.203,2.544,-1.427,0.276
278.121,3.292,-0.212,1.659,-0.133,-0.367,-0.883,-0.234,2.485,-1.370,0.341
278.222,2.964,-0.487,1.661,-0.148,-0.375,-0.875,-0.258,2.110,-1.546,0.442
278.324,2.606,-0.789,1.663,-0.180,-0.375,-0.859,-0.281,1.762,-1.648,0.650
278.425,2.471,-0.899,1.665,-0.219,-0.383,-0.836,-0.313,1.516,-1.663,0.744
278.526,2.466,-0.892,1.671,-0.266,-0.391,-0.797,-0.352,1.146,-1.653,0.727
278.627,2.462,-0.882,1.686,-0.336,-0.422,-0.734,-0.391,1.124,-1.418,1.109
278.729,2.467,-0.869,1.715,-0.461,-0.492,-0.609,-0.406,1.365,-1.121,1.663
278.830,2.483,-0.861,1.732,-0.531,-0.539,-0.523,-0.383,1.424,-1.020,1.946
278.931,2.506,-0.857,1.743,-0.570,-0.586,-0.438,-0.344,1.422,-1.000,2.216
279.032,2.527,-0.856,1.747,-0.594,-0.617,-0.391,-0.313,1.416,-1.013,2.447
279.133,2.552,-0.856,1.747,-0.609,-0.648,-0.336,-0.273,1.418,-1.005,2.645
279.236,2.566,-0.858,1.745,-0.617,-0.656,-0.313,-0.258,1.385,-0.999,2.827
279.337,2.566,-0.858,1.745,-0.617,-0.656,-0.313,-0.258,1.386,-0.985,2.914
279.438,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.402,-0.985,2.966
279.540,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.404,-0.978,2.992
279.641,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.400,-0.969,3.010
279.743,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.397,-0.969,3.013
279.844,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.393,-0.971,3.015
279.945,2.584,-0.862,1.742,-0.633,-0.664,-0.289,-0.242,1.388,-0.966,3.025
280.046,2.615,-0.893,1.735,-0.648,-0.664,-0.273,-0.234,1.412,-0.978,3.051
280.149,2.615,-0.893,1.735,-0.648,-0.664,-0.273,-0.234,1.402,-0.948,3.094
280.250,2.615,-0.893,1.735,-0.648,-0.664,-0.273,-0.234,1.393,-0.930,3.133
280.351,2.633,-0.921,1.728,-0.672,-0.641,-0.258,-0.234,1.410,-0.959,3.139
280.452,2.633,-0.921,1.728,-0.672,-0.641,-0.258,-0.234,1.409,-0.973,3.142
280.554,2.633,-0.921,1.728,-0.672,-0.641,-0.258,-0.234,1.410,-0.971,3.133
280.656,2.633,-0.921,1.728,-0.672,-0.641,-0.258,-0.234,1.413,-0.969,3.120
280.757,2.631,-0.966,1.724,-0.680,-0.633,-0.266,-0.227,1.409,-1.021,3.113
280.858,2.631,-0.966,1.724,-0.680,-0.633,-0.266,-0.227,1.409,-1.024,3.113
280.960,2.631,-0.966,1.724,-0.680,-0.633,-0.266,-0.227,1.410,-1.031,3.094
281.062,2.631,-0.966,1.724,-0.680,-0.633,-0.266,-0.227,1.416,-1.032,3.069
281.164,2.616,-0.965,1.734,-0.656,-0.656,-0.266,-0.242,1.412,-1.021,3.036
281.266,2.616,-0.965,1.734,-0.656,-0.656,-0.266,-0.242,1.413,-1.013,3.014
281.368,2.621,-0.934,1.740,-0.633,-0.672,-0.266,-0.250,1.413,-1.002,3.006
