Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
85.865,3.522,0.883,1.651,-0.141,-0.469,-0.852,-0.172,2.443,-1.138,0.235
86.033,3.522,0.883,1.651,-0.141,-0.469,-0.852,-0.172,2.445,-1.147,0.236
86.169,3.522,0.883,1.651,-0.141,-0.469,-0.852,-0.172,2.446,-1.149,0.236
86.299,3.061,0.056,1.726,-0.141,-0.461,-0.852,-0.164,2.185,-1.585,0.572
86.418,2.466,-0.996,1.822,-0.141,-0.461,-0.852,-0.164,1.774,-2.288,0.911
86.634,2.411,-1.094,1.831,-0.141,-0.461,-0.852,-0.164,1.743,-2.363,1.026
86.754,2.411,-1.099,1.837,-0.141,-0.492,-0.836,-0.156,1.675,-2.550,1.076
86.896,2.412,-1.094,1.843,-0.148,-0.516,-0.820,-0.148,1.638,-2.677,1.095
87.018,2.412,-1.094,1.843,-0.148,-0.516,-0.820,-0.148,1.637,-2.700,1.122
87.121,2.412,-1.094,1.843,-0.148,-0.516,-0.820,-0.148,1.636,-2.689,1.154
87.263,2.416,-1.087,1.849,-0.148,-0.547,-0.805,-0.141,1.637,-2.664,1.227
87.386,2.416,-1.087,1.849,-0.148,-0.547,-0.805,-0.141,1.590,-2.735,1.245
87.518,2.416,-1.087,1.849,-0.148,-0.547,-0.805,-0.141,1.569,-2.774,1.244
87.744,2.416,-1.087,1.849,-0.148,-0.547,-0.805,-0.141,1.555,-2.792,1.244
87.885,2.312,-1.281,1.967,-0.164,-0.563,-0.789,-0.141,1.482,-2.931,1.393
88.020,1.761,-2.372,2.599,-0.164,-0.563,-0.789,-0.141,0.799,-4.291,1.926
88.141,1.547,-2.795,2.844,-0.164,-0.563,-0.789,-0.141,0.304,-5.269,1.923
88.251,1.547,-2.795,2.844,-0.164,-0.563,-0.789,-0.141,0.490,-4.885,1.926
88.353,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.675,-4.478,1.925
88.455,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.753,-4.287,1.929
88.567,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.750,-4.261,1.930
88.719,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.737,-4.277,1.930
88.950,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.736,-4.294,1.929
89.071,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.729,-4.326,1.929
89.201,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.718,-4.385,1.928
89.328,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.640,-4.522,1.925
89.462,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.632,-4.522,1.925
89.594,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.643,-4.507,1.925
89.696,1.541,-2.803,2.837,-0.148,-0.508,-0.828,-0.156,0.631,-4.521,1.925
89.797,1.516,-2.854,2.858,-0.148,-0.508,-0.820,-0.156,0.580,-4.621,1.926
89.983,0.765,-4.261,3.416,-0.148,-0.508,-0.820,-0.156,0.109,-5.498,2.761
90.102,0.622,-4.530,3.523,-0.148,-0.508,-0.820,-0.156,0.111,-5.492,3.022
90.206,0.622,-4.530,3.523,-0.148,-0.508,-0.820,-0.156,0.111,-5.492,3.054
90.311,0.620,-4.534,3.531,-0.156,-0.539,-0.805,-0.156,0.109,-5.497,3.105
90.426,0.620,-4.534,3.531,-0.156,-0.539,-0.805,-0.156,0.105,-5.496,3.165
90.548,0.623,-4.531,3.542,-0.180,-0.594,-0.766,-0.148,0.106,-5.497,3.344
90.660,0.627,-4.527,3.553,-0.188,-0.641,-0.719,-0.133,0.124,-5.508,3.512
90.781,0.634,-4.519,3.563,-0.203,-0.688,-0.680,-0.117,0.124,-5.507,3.655
90.902,0.638,-4.514,3.568,-0.219,-0.711,-0.656,-0.117,0.111,-5.504,3.749
91.092,0.638,-4.496,3.573,-0.281,-0.711,-0.609,-0.156,-0.049,-5.410,3.794
91.227,0.632,-4.489,3.573,-0.328,-0.688,-0.594,-0.211,-0.255,-5.298,3.790
91.329,0.624,-4.480,3.572,-0.367,-0.664,-0.586,-0.258,-0.391,-5.223,3.782
91.433,0.618,-4.474,3.571,-0.383,-0.648,-0.578,-0.281,-0.506,-5.162,3.777
91.558,0.614,-4.469,3.570,-0.398,-0.633,-0.570,-0.313,-0.655,-5.082,3.740
91.716,0.603,-4.457,3.567,-0.445,-0.578,-0.555,-0.383,-0.968,-4.908,3.709
91.823,0.599,-4.449,3.566,-0.484,-0.547,-0.523,-0.422,-1.270,-4.742,3.707
91.926,0.596,-4.446,3.565,-0.500,-0.523,-0.516,-0.438,-1.569,-4.576,3.686
92.029,0.590,-4.441,3.563,-0.523,-0.484,-0.500,-0.477,-1.946,-4.368,3.620
92.246,0.578,-4.441,3.563,0.563,0.422,0.461,0.523,-3.533,-3.474,3.638
92.376,0.572,-4.448,3.569,0.609,0.398,0.414,0.531,-4.731,-2.544,4.080
92.524,0.561,-4.471,3.575,0.656,0.391,0.375,0.516,-4.543,-2.204,4.659
92.678,0.550,-4.498,3.578,0.680,0.383,0.352,0.508,-4.369,-1.971,5.061
92.824,0.527,-4.555,3.589,-0.719,-0.375,-0.313,-0.477,-4.350,-1.851,5.580
92.927,0.527,-4.555,3.589,-0.719,-0.375,-0.313,-0.477,-4.307,-1.768,5.942
93.044,0.517,-4.584,3.594,-0.742,-0.375,-0.297,-0.461,-4.268,-1.742,6.405
93.145,0.508,-4.615,3.597,-0.758,-0.375,-0.273,-0.438,-4.263,-1.749,6.704
93.334,0.497,-4.649,3.600,-0.773,-0.375,-0.258,-0.414,-4.180,-1.619,7.144
93.436,0.491,-4.674,3.601,-0.797,-0.359,-0.242,-0.406,-4.132,-1.453,7.305
93.539,0.491,-4.683,3.601,-0.813,-0.336,-0.227,-0.406,-3.934,-1.175,7.434
93.655,0.494,-4.684,3.601,-0.820,-0.313,-0.211,-0.414,-3.583,-0.539,7.588
93.756,0.504,-4.676,3.601,-0.836,-0.258,-0.172,-0.430,-3.235,0.094,7.610
93.859,0.512,-4.670,3.600,-0.844,-0.227,-0.164,-0.445,-2.934,0.624,7.651
93.961,0.524,-4.660,3.599,-0.852,-0.203,-0.148,-0.453,-2.723,1.144,7.862
94.066,0.543,-4.646,3.599,-0.859,-0.172,-0.133,-0.453,-0.281,-2.914,4.843
94.168,0.569,-4.626,3.600,-0.859,-0.141,-0.117,-0.461,-2.802,3.651,9.317
94.272,0.595,-4.606,3.599,-0.867,-0.117,-0.102,-0.469,0.061,-3.023,4.645
94.392,0.614,-4.593,3.598,-0.867,-0.086,-0.086,-0.477,-1.837,4.908,9.659
94.588,0.661,-4.569,3.597,-0.883,0.000,-0.039,-0.461,-0.228,4.587,9.894
94.767,0.673,-4.566,3.597,-0.883,0.016,-0.023,-0.453,0.777,3.953,10.059
94.869,0.686,-4.564,3.597,-0.891,0.047,-0.008,-0.438,1.337,3.554,10.230
94.970,0.705,-4.562,3.596,-0.898,0.094,0.031,-0.422,2.176,3.129,10.113
95.074,0.718,-4.560,3.597,-0.891,0.148,0.070,-0.414,3.337,2.641,9.919
95.175,0.724,-4.558,3.597,-0.883,0.172,0.094,-0.406,3.969,2.270,9.942
95.278,0.729,-4.556,3.598,-0.883,0.203,0.102,-0.398,4.549,1.870,10.058
95.389,0.732,-4.553,3.598,-0.867,0.258,0.133,-0.383,4.134,0.007,8.675
95.497,0.730,-4.552,3.598,-0.859,0.289,0.141,-0.375,3.379,-1.540,7.300
95.676,0.724,-4.551,3.598,-0.852,0.344,0.164,-0.344,2.573,-2.995,6.064
95.786,0.718,-4.552,3.598,-0.844,0.375,0.172,-0.320,2.446,-3.228,5.960
95.907,0.705,-4.553,3.597,-0.844,0.398,0.164,-0.305,2.344,-3.412,5.913
96.008,0.705,-4.553,3.597,-0.844,0.398,0.164,-0.305,2.314,-3.484,5.931
96.111,0.705,-4.553,3.597,-0.844,0.398,0.164,-0.305,2.314,-3.488,5.945
96.231,0.679,-4.555,3.594,-0.836,0.422,0.164,-0.281,2.320,-3.471,6.091
96.337,0.679,-4.555,3.594,-0.836,0.422,0.164,-0.281,2.334,-3.442,6.173
96.440,0.633,-4.563,3.592,-0.844,0.422,0.148,-0.273,2.346,-3.386,6.320
96.550,0.633,-4.563,3.592,-0.844,0.422,0.148,-0.273,2.399,-3.317,6.451
96.651,0.633,-4.563,3.592,-0.844,0.422,0.148,-0.273,2.456,-3.232,6.602
96.832,0.588,-4.577,3.592,-0.844,0.414,0.141,-0.273,2.554,-3.016,6.969
96.974,0.545,-4.593,3.593,-0.859,0.391,0.133,-0.281,2.811,-2.515,7.872
97.082,0.502,-4.615,3.594,-0.891,0.336,0.109,-0.273,3.244,-1.683,9.431
97.184,0.488,-4.625,3.595,-0.898,0.313,0.094,-0.273,3.244,-1.110,10.304
97.285,0.471,-4.642,3.594,-0.922,0.258,0.070,-0.266,2.806,-0.811,10.715
97.387,0.464,-4.650,3.593,-0.930,0.227,0.055,-0.258,2.329,-0.650,10.931
97.488,0.455,-4.666,3.591,-0.945,0.164,0.031,-0.258,1.453,-0.460,11.069
97.592,0.452,-4.680,3.591,-0.953,0.102,0.000,-0.258,0.841,-0.362,11.081
97.695,0.454,-4.695,3.592,-0.961,0.039,-0.016,-0.250,0.315,-0.410,11.073
97.908,0.473,-4.713,3.592,-0.961,-0.055,-0.031,-0.250,-0.508,-0.625,11.110
98.009,0.489,-4.721,3.592,-0.953,-0.117,-0.047,-0.242,-0.869,-0.757,11.109
98.114,0.498,-4.725,3.592,-0.953,-0.148,-0.055,-0.242,-1.152,-0.933,11.100
98.216,0.508,-4.728,3.591,-0.945,-0.180,-0.063,-0.234,-1.362,-1.069,11.097
98.317,0.508,-4.728,3.591,-0.945,-0.180,-0.063,-0.234,-1.477,-1.179,11.068
98.422,0.519,-4.730,3.590,-0.938,-0.211,-0.070,-0.234,-1.577,-1.272,11.016
98.540,0.519,-4.730,3.590,-0.938,-0.211,-0.070,-0.234,-1.590,-1.224,11.002
98.658,0.530,-4.723,3.592,-0.930,-0.242,-0.070,-0.250,-1.721,-0.917,11.054
98.770,0.530,-4.723,3.592,-0.930,-0.242,-0.070,-0.250,-1.938,-0.511,10.966
98.880,0.527,-4.708,3.597,-0.922,-0.234,-0.078,-0.281,-1.913,0.030,10.876
99.053,0.520,-4.677,3.602,-0.914,-0.164,-0.055,-0.344,-1.663,1.294,10.718
99.193,0.517,-4.659,3.603,-0.906,-0.117,-0.039,-0.391,-1.124,2.853,10.707
99.304,0.515,-4.641,3.603,-0.898,-0.063,-0.023,-0.430,-0.553,4.158,10.518
99.426,0.511,-4.621,3.602,-0.875,-0.023,-0.008,-0.477,0.357,-0.593,6.090
99.560,0.510,-4.603,3.599,0.844,0.000,0.000,0.523,0.695,-0.834,5.251
99.662,0.510,-4.588,3.595,0.813,-0.039,-0.023,0.570,0.913,-0.979,4.847
99.766,0.511,-4.581,3.593,0.797,-0.055,-0.039,0.594,1.097,-1.134,4.457
99.870,0.514,-4.573,3.586,0.758,-0.078,-0.063,0.633,1.257,-1.212,4.108
100.114,0.522,-4.563,3.571,0.664,-0.117,-0.109,0.719,3.128,2.657,2.738
100.256,0.526,-4.558,3.561,0.617,-0.133,-0.125,0.758,3.569,2.507,1.709
100.368,0.527,-4.554,3.550,0.563,-0.148,-0.133,0.797,3.487,1.863,1.141
100.469,0.527,-4.554,3.550,0.563,-0.148,-0.133,0.797,3.508,1.812,0.753
100.571,0.529,-4.551,3.544,0.539,-0.148,-0.133,0.813,3.535,1.800,0.557
100.676,0.529,-4.551,3.544,0.539,-0.148,-0.133,0.813,3.579,1.782,0.767
100.801,0.535,-4.550,3.547,0.555,-0.156,-0.141,0.797,3.706,1.716,1.592
100.944,0.540,-4.555,3.558,0.609,-0.172,-0.148,0.750,4.043,2.229,2.180
101.065,0.539,-4.558,3.563,0.633,-0.156,-0.133,0.734,3.727,2.414,2.520
101.256,0.533,-4.560,3.565,0.648,-0.109,-0.086,0.742,2.699,3.058,2.568
101.377,0.527,-4.561,3.567,0.656,-0.063,-0.031,0.742,1.376,3.674,2.673
101.479,0.520,-4.564,3.568,0.664,-0.016,0.000,0.734,0.199,4.358,2.723
101.583,0.515,-4.568,3.569,0.672,0.023,0.055,0.727,0.289,-2.947,3.447
101.685,0.514,-4.570,3.571,0.680,0.047,0.070,0.719,0.181,-3.026,3.489
101.807,0.516,-4.573,3.573,0.688,0.078,0.086,0.711,0.096,-3.038,3.548
101.910,0.522,-4.576,3.577,0.703,0.094,0.094,0.688,0.032,-2.941,3.643
102.012,0.532,-4.579,3.581,0.719,0.109,0.102,0.664,0.056,-3.073,3.733
102.114,0.543,-4.581,3.584,0.742,0.117,0.102,0.641,0.055,-3.103,3.820
102.216,0.543,-4.581,3.584,0.742,0.117,0.102,0.641,0.043,-3.131,3.882
102.352,0.562,-4.582,3.588,0.758,0.125,0.102,0.617,0.039,-3.161,3.936
102.474,0.562,-4.582,3.588,0.758,0.125,0.102,0.617,0.030,-3.175,3.951
102.575,0.562,-4.582,3.588,0.758,0.125,0.102,0.617,0.020,-3.181,3.958
102.678,0.605,-4.570,3.590,0.773,0.141,0.109,0.602,0.035,-3.170,3.948
102.794,0.605,-4.570,3.590,0.773,0.141,0.109,0.602,-0.001,-3.164,3.925
102.900,0.644,-4.546,3.586,0.750,0.148,0.133,0.617,0.024,-3.132,3.887
103.017,0.644,-4.546,3.586,0.750,0.148,0.133,0.617,0.026,-3.131,3.861
103.118,0.644,-4.546,3.586,0.750,0.148,0.133,0.617,0.025,-3.133,3.841
103.241,0.680,-4.519,3.582,0.742,0.148,0.133,0.633,0.058,-3.112,3.813
103.442,0.713,-4.488,3.578,0.734,0.148,0.148,0.633,0.061,-3.095,3.791
103.546,0.713,-4.488,3.578,0.734,0.148,0.148,0.633,0.032,-3.105,3.788
103.648,0.713,-4.488,3.578,0.734,0.148,0.148,0.633,0.009,-3.111,3.775
103.749,0.731,-4.464,3.573,0.719,0.164,0.172,0.641,-0.010,-3.079,3.732
103.851,0.734,-4.457,3.569,0.695,0.164,0.188,0.664,-2.533,1.366,3.794
103.960,0.734,-4.452,3.564,0.672,0.164,0.195,0.688,-0.050,-3.105,3.418
104.063,0.734,-4.444,3.555,0.625,0.148,0.211,0.727,-0.044,-3.117,3.227
104.203,0.732,-4.436,3.544,0.570,0.133,0.227,0.766,-0.045,-3.103,2.967
104.318,0.726,-4.428,3.532,0.516,0.117,0.234,0.805,-0.050,-3.079,2.784
104.552,0.721,-4.425,3.525,0.484,0.109,0.242,0.828,-0.046,-3.083,2.522
104.697,0.716,-4.424,3.518,0.461,0.102,0.250,0.836,-0.083,-3.104,2.376
104.825,0.709,-4.426,3.511,0.430,0.102,0.266,0.844,-0.166,-3.133,2.287
104.928,0.695,-4.435,3.508,0.414,0.125,0.320,0.836,-0.286,-3.206,2.273
105.085,0.683,-4.445,3.510,0.414,0.172,0.375,0.805,-0.507,-3.455,2.374
105.207,0.674,-4.456,3.512,0.406,0.211,0.430,0.773,-0.651,-3.644,2.428
105.339,0.666,-4.468,3.515,0.406,0.242,0.469,0.734,-0.884,-3.722,2.433
105.475,0.663,-4.472,3.520,0.422,0.258,0.477,0.711,-1.024,-3.741,2.581
105.741,0.660,-4.476,3.530,0.461,0.297,0.477,0.672,-1.331,-3.673,2.716
105.870,0.660,-4.476,3.530,0.461,0.297,0.477,0.672,-1.339,-3.655,2.760
105.983,0.658,-4.473,3.536,0.492,0.305,0.469,0.656,-1.595,-3.516,2.779
106.086,0.658,-4.468,3.542,0.516,0.313,0.453,0.648,-1.586,-3.492,2.886
106.189,0.658,-4.468,3.542,0.516,0.313,0.453,0.648,-1.831,-3.352,2.938
106.293,0.658,-4.464,3.547,0.539,0.320,0.438,0.633,-1.851,-3.304,3.023
106.414,0.658,-4.464,3.547,0.539,0.320,0.438,0.633,-1.979,-3.197,3.105
106.518,0.658,-4.461,3.552,0.563,0.320,0.422,0.617,-2.106,-3.123,3.200
106.650,0.658,-4.461,3.552,0.563,0.320,0.422,0.617,-2.312,-3.062,3.274
106.841,0.659,-4.465,3.556,0.586,0.336,0.414,0.602,-2.395,-3.023,3.394
106.985,0.659,-4.465,3.556,0.586,0.336,0.414,0.602,-2.410,-3.022,3.360
107.136,0.659,-4.465,3.556,0.586,0.336,0.414,0.602,-2.155,-3.160,3.161
107.240,0.660,-4.476,3.548,0.539,0.313,0.445,0.633,-1.624,-3.432,2.938
107.345,0.656,-4.476,3.537,0.492,0.297,0.469,0.664,-1.310,-3.620,2.702
107.448,0.654,-4.477,3.526,0.438,0.266,0.484,0.695,-1.021,-3.757,2.562
107.583,0.650,-4.478,3.513,0.391,0.234,0.508,0.719,-0.765,-3.877,2.432
107.726,0.647,-4.480,3.506,0.359,0.227,0.523,0.727,-0.746,-3.928,2.267
107.948,0.647,-4.480,3.506,0.359,0.227,0.523,0.727,-0.788,-3.936,2.334
108.068,0.643,-4.480,3.509,0.383,0.242,0.523,0.711,-0.972,-3.850,2.426
108.179,0.644,-4.479,3.515,0.406,0.258,0.516,0.695,-1.070,-3.820,2.504
108.326,0.647,-4.475,3.527,0.453,0.289,0.484,0.680,-1.350,-3.660,2.637
108.469,0.649,-4.472,3.533,0.477,0.297,0.469,0.672,-1.440,-3.578,2.764
108.601,0.654,-4.467,3.539,0.500,0.313,0.453,0.656,-1.579,-3.467,2.867
108.732,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.846,-3.302,2.944
108.844,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.831,-3.281,3.034
109.035,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.819,-3.280,3.049
109.168,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.822,-3.289,3.047
109.300,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.830,-3.302,3.043
109.411,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.839,-3.304,3.021
109.544,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.845,-3.304,2.992
109.667,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.849,-3.302,2.969
109.789,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.823,-3.307,2.954
109.921,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.827,-3.300,2.945
110.156,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.819,-3.303,2.965
110.277,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.848,-3.293,2.971
110.379,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.834,-3.293,3.022
110.482,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.826,-3.293,3.044
110.597,0.656,-4.461,3.544,0.523,0.320,0.438,0.648,-1.825,-3.291,3.049
110.709,0.651,-4.460,3.548,0.555,0.320,0.430,0.625,-1.826,-3.283,3.087
110.820,0.651,-4.460,3.548,0.555,0.320,0.430,0.625,-1.837,-3.273,3.099
110.953,0.651,-4.460,3.548,0.555,0.320,0.430,0.625,-1.833,-3.272,3.096
111.076,0.651,-4.460,3.548,0.555,0.320,0.430,0.625,-1.833,-3.272,3.096
111.179,0.651,-4.460,3.548,0.555,0.320,0.430,0.625,-1.867,-3.249,3.106
111.356,-0.235,-4.046,3.962,0.555,0.320,0.422,0.625,-2.679,-2.872,3.531
111.496,-1.771,-3.311,4.671,0.555,0.320,0.430,0.625,-4.449,-2.029,4.168
111.619,-1.817,-3.289,4.692,0.555,0.320,0.430,0.625,-4.416,-2.042,4.102
111.729,-1.850,-3.273,4.703,0.531,0.305,0.438,0.648,-4.448,-2.031,3.883
111.832,-1.851,-3.271,4.693,0.484,0.281,0.461,0.680,-4.324,-2.087,3.600
111.953,-1.852,-3.270,4.688,0.461,0.273,0.469,0.695,-3.767,-2.366,3.620
112.076,-1.854,-3.268,4.682,0.430,0.258,0.469,0.711,-3.524,-2.459,3.613
112.303,-1.854,-3.265,4.676,0.414,0.242,0.469,0.734,-3.306,-2.514,3.619
112.465,-2.152,-3.112,4.786,0.406,0.227,0.469,0.742,-3.693,-2.286,3.617
112.584,-2.937,-2.710,5.081,0.406,0.227,0.461,0.742,-4.385,-1.907,3.968
112.708,-3.279,-2.536,5.210,0.406,0.219,0.461,0.742,-4.359,-1.909,4.419
112.854,-3.296,-2.526,5.228,0.469,0.242,0.438,0.719,-4.365,-1.876,4.655
113.000,-3.291,-2.531,5.247,0.539,0.281,0.406,0.664,-4.363,-1.903,4.942
113.129,-3.286,-2.537,5.257,0.586,0.320,0.398,0.617,-4.393,-1.962,5.192
113.252,-3.277,-2.548,5.271,0.633,0.383,0.383,0.547,-4.463,-2.051,5.445
113.454,-3.258,-2.565,5.285,-0.664,-0.461,-0.367,-0.438,-4.564,-2.235,5.807
113.558,-3.251,-2.570,5.288,-0.672,-0.477,-0.367,-0.414,-4.607,-2.306,5.942
113.682,-3.241,-2.575,5.290,-0.680,-0.492,-0.359,-0.383,-4.602,-2.298,6.044
113.808,-3.230,-2.578,5.292,-0.703,-0.492,-0.336,-0.367,-4.578,-2.279,6.137
113.952,-3.221,-2.580,5.293,-0.719,-0.492,-0.320,-0.352,-4.515,-2.193,6.183
114.095,-3.217,-2.579,5.294,-0.742,-0.469,-0.297,-0.359,-4.489,-2.138,6.199
114.251,-3.208,-2.578,5.295,-0.789,-0.398,-0.242,-0.383,-4.380,-1.896,6.255
114.407,-3.207,-2.575,5.294,-0.813,-0.352,-0.211,-0.406,-4.254,-1.669,6.258
114.616,-3.218,-2.564,5.293,-0.844,-0.180,-0.125,-0.477,-3.933,-1.085,6.239
114.753,-3.234,-2.557,5.291,0.844,0.086,0.063,0.516,-3.618,-0.519,6.301
114.882,-3.263,-2.548,5.289,0.820,-0.016,-0.008,0.563,-3.100,0.433,6.422
114.985,-3.284,-2.544,5.290,0.805,-0.070,-0.047,0.578,-1.618,5.008,7.777
115.092,-3.306,-2.540,5.290,0.789,-0.125,-0.086,0.586,-0.425,4.756,7.488
115.196,-3.334,-2.536,5.289,0.766,-0.180,-0.133,0.594,0.489,4.253,7.247
115.302,-3.363,-2.532,5.288,0.734,-0.250,-0.211,0.586,1.622,3.664,7.061
115.406,-3.378,-2.531,5.288,0.711,-0.297,-0.250,0.578,-0.770,-0.112,6.000
115.513,-3.394,-2.532,5.289,0.680,-0.344,-0.289,0.563,-0.231,-0.231,6.008
115.715,-3.416,-2.537,5.288,0.641,-0.406,-0.352,0.539,-1.944,-1.869,5.549
115.818,-3.416,-2.537,5.288,0.641,-0.406,-0.352,0.539,-1.876,-1.951,5.537
115.935,-3.424,-2.540,5.287,0.617,-0.422,-0.367,0.531,-1.864,-2.000,5.515
116.041,-3.424,-2.540,5.287,0.617,-0.422,-0.367,0.531,-1.860,-2.004,5.510
116.169,-3.424,-2.540,5.287,0.617,-0.422,-0.367,0.531,-1.865,-1.991,5.552
116.305,-3.424,-2.540,5.287,0.617,-0.422,-0.367,0.531,-1.872,-1.969,5.604
116.459,-3.435,-2.534,5.287,0.625,-0.445,-0.352,0.523,-1.884,-1.930,5.662
116.560,-3.436,-2.529,5.290,0.641,-0.453,-0.328,0.508,-1.904,-1.916,5.723
116.663,-3.436,-2.529,5.290,0.641,-0.453,-0.328,0.508,-1.904,-1.916,5.730
116.814,-3.436,-2.527,5.291,-0.648,0.461,0.320,-0.492,-1.892,-1.960,5.845
116.916,-3.436,-2.527,5.291,-0.648,0.461,0.320,-0.492,-1.865,-1.979,5.864
117.017,-3.430,-2.523,5.293,-0.656,0.477,0.328,-0.469,-1.610,-1.959,5.958
117.119,-3.419,-2.530,5.293,-0.625,0.508,0.367,-0.445,3.539,-1.166,7.680
117.220,-3.414,-2.534,5.293,-0.609,0.523,0.391,-0.430,3.029,-2.085,7.215
117.325,-3.402,-2.544,5.291,0.555,-0.555,-0.445,0.414,2.566,-2.944,6.804
117.426,-3.396,-2.549,5.291,0.516,-0.586,-0.477,0.391,2.259,-3.496,6.644
117.529,-3.393,-2.550,5.291,0.492,-0.602,-0.492,0.375,2.071,-3.873,6.603
117.631,-3.393,-2.550,5.291,0.492,-0.602,-0.492,0.375,1.951,-4.086,6.670
117.734,-3.392,-2.546,5.291,0.477,-0.625,-0.492,0.359,1.898,-4.175,6.824
117.836,-3.392,-2.546,5.291,0.477,-0.625,-0.492,0.359,1.851,-4.222,6.952
117.938,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.851,-4.249,7.052
118.041,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.860,-4.208,7.103
118.143,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.902,-4.136,7.179
118.248,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.938,-4.061,7.236
118.350,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.930,-4.066,7.246
118.453,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.881,-4.147,7.217
118.555,-3.393,-2.540,5.293,0.469,-0.648,-0.477,0.344,1.877,-4.146,7.185
118.658,-3.374,-2.548,5.293,0.484,-0.641,-0.453,0.367,2.044,-3.887,7.159
118.760,-3.373,-2.547,5.294,0.508,-0.633,-0.430,0.383,2.376,-3.246,7.287
118.861,-3.374,-2.540,5.296,-0.578,0.570,0.367,-0.430,3.055,-2.045,7.696
118.965,-3.382,-2.534,5.297,-0.641,0.508,0.313,-0.461,-1.583,-1.968,6.048
119.067,-3.388,-2.531,5.297,-0.680,0.469,0.273,-0.484,4.720,1.998,9.025
119.169,-3.394,-2.529,5.297,0.711,-0.414,-0.234,0.516,3.245,2.734,8.424
119.272,-3.398,-2.528,5.295,0.727,-0.359,-0.203,0.539,-0.841,-0.041,6.499
119.374,-3.399,-2.527,5.295,0.734,-0.336,-0.188,0.555,1.843,3.554,7.826
119.480,-3.399,-2.526,5.293,0.742,-0.281,-0.156,0.570,1.258,3.878,7.627
119.582,-3.399,-2.526,5.293,0.742,-0.281,-0.156,0.570,0.859,4.039,7.460
119.683,-3.397,-2.525,5.293,0.750,-0.250,-0.141,0.586,0.813,4.066,7.370
119.785,-3.397,-2.525,5.293,0.750,-0.250,-0.141,0.586,0.998,4.025,7.271
119.887,-3.397,-2.525,5.293,0.750,-0.250,-0.141,0.586,1.102,3.966,7.152
119.990,-3.384,-2.518,5.289,0.727,-0.258,-0.156,0.602,1.047,3.999,6.855
120.090,-3.380,-2.512,5.286,0.719,-0.234,-0.156,0.625,0.826,4.083,6.496
120.192,-3.379,-2.506,5.283,0.711,-0.211,-0.141,0.648,0.447,4.312,6.068
120.293,-3.378,-2.501,5.279,0.695,-0.188,-0.141,0.672,-0.175,3.866,5.519
120.395,-3.376,-2.497,5.276,0.680,-0.172,-0.133,0.695,-1.648,1.205,5.095
120.497,-3.374,-2.493,5.272,0.656,-0.156,-0.133,0.719,-2.130,0.329,4.932
120.598,-3.371,-2.488,5.267,0.633,-0.141,-0.133,0.742,-2.275,0.081,4.787
120.700,-3.368,-2.485,5.262,0.609,-0.133,-0.133,0.758,-2.424,-0.202,4.620
120.801,-3.366,-2.478,5.252,0.563,-0.117,-0.117,0.805,-2.565,-0.345,4.455
120.903,-3.368,-2.476,5.249,0.555,-0.094,-0.094,0.813,-2.803,-0.362,4.414
121.005,-3.372,-2.474,5.248,0.555,-0.070,-0.070,0.820,-2.987,-0.247,4.362
121.107,-3.372,-2.474,5.248,0.555,-0.070,-0.070,0.820,-3.003,-0.233,4.357
121.209,-3.378,-2.479,5.250,0.578,-0.008,0.000,0.813,-3.315,-0.028,4.392
121.315,-3.383,-2.482,5.252,0.586,0.023,0.039,0.805,-3.591,-0.460,4.610
