Time,px,py,pz,ox,oy,oz,ow,fx,fy,fz
402.736,3.220,0.396,1.753,0.367,-0.625,-0.570,0.367,4.834,-0.442,1.843
402.838,3.221,0.382,1.751,0.344,-0.625,-0.586,0.359,4.776,-0.524,1.799
402.939,3.221,0.382,1.751,0.344,-0.625,-0.586,0.359,4.734,-0.584,1.782
403.041,3.223,0.368,1.749,0.320,-0.633,-0.609,0.344,5.145,-0.963,1.777
403.142,3.223,0.368,1.749,0.320,-0.633,-0.609,0.344,5.192,-1.093,1.775
403.244,3.224,0.352,1.748,0.297,-0.641,-0.617,0.328,5.243,-1.252,1.781
403.345,3.225,0.339,1.748,0.273,-0.648,-0.625,0.305,5.284,-1.421,1.788
403.448,3.225,0.339,1.748,0.273,-0.648,-0.625,0.305,10.474,-6.370,1.906
403.549,3.223,0.328,1.748,0.258,-0.656,-0.633,0.289,10.170,-6.768,1.870
403.651,3.220,0.323,1.747,0.234,-0.664,-0.648,0.266,9.812,-7.589,1.775
403.752,3.217,0.324,1.747,0.188,-0.672,-0.672,0.219,9.071,-8.201,1.615
403.853,3.216,0.329,1.746,0.164,-0.672,-0.680,0.195,8.186,-8.965,1.497
403.955,3.217,0.344,1.746,0.117,-0.680,-0.703,0.148,6.416,-7.886,1.347
404.056,3.224,0.371,1.746,0.078,-0.672,-0.727,0.109,5.355,-7.342,1.072
404.158,3.231,0.396,1.744,0.055,-0.656,-0.742,0.094,3.729,-1.958,1.428
404.259,3.231,0.396,1.744,0.055,-0.656,-0.742,0.094,3.611,-1.743,1.389
404.360,3.241,0.440,1.741,0.031,-0.641,-0.758,0.070,3.548,-1.724,1.350
404.461,3.240,0.476,1.740,0.016,-0.633,-0.766,0.055,3.459,-1.718,1.318
404.563,3.240,0.476,1.740,0.016,-0.633,-0.766,0.055,3.372,-1.531,1.340
404.665,3.225,0.496,1.740,0.000,-0.625,-0.773,0.023,3.319,-1.684,1.248
404.766,3.214,0.503,1.737,0.000,-0.602,-0.789,0.008,3.261,-1.738,1.127
404.868,3.214,0.503,1.737,0.000,-0.602,-0.789,0.008,3.205,-1.878,0.984
404.970,3.198,0.504,1.734,0.000,-0.578,-0.805,-0.008,3.128,-2.022,0.809
405.071,3.164,0.494,1.733,0.000,-0.563,-0.820,-0.031,3.043,-2.138,0.702
405.257,3.097,0.476,1.733,-0.016,-0.555,-0.820,-0.094,2.668,-2.180,0.653
405.360,3.080,0.470,1.730,-0.039,-0.555,-0.813,-0.117,2.384,-2.008,0.686
405.461,3.060,0.463,1.728,-0.102,-0.539,-0.805,-0.203,2.034,-1.820,0.688
405.562,3.060,0.462,1.730,-0.148,-0.547,-0.773,-0.250,1.635,-1.761,0.743
405.664,3.067,0.463,1.733,-0.188,-0.555,-0.742,-0.297,1.137,-1.724,0.848
405.765,3.074,0.464,1.735,-0.211,-0.555,-0.727,-0.313,1.415,-1.045,1.116
405.867,3.097,0.465,1.733,-0.250,-0.547,-0.703,-0.367,1.321,-0.833,1.086
405.968,3.112,0.467,1.725,-0.266,-0.508,-0.680,-0.438,0.126,-1.058,0.525
406.070,3.124,0.476,1.713,0.305,0.445,0.641,0.531,-0.087,-0.356,0.222
406.171,3.130,0.481,1.708,0.328,0.406,0.617,0.578,-0.025,0.213,0.061
406.272,3.137,0.487,1.702,0.344,0.359,0.594,0.617,0.383,0.566,0.059
406.373,3.137,0.487,1.702,0.344,0.359,0.594,0.617,0.467,0.547,0.061
406.476,2.723,0.492,1.691,0.328,0.359,0.617,0.609,0.005,0.375,0.058
406.579,1.425,0.519,1.671,0.320,0.383,0.633,0.578,-0.640,0.239,0.491
406.681,0.513,0.538,1.657,0.313,0.406,0.656,0.539,-0.689,0.260,1.002
406.783,0.480,0.532,1.660,-0.297,-0.438,-0.680,-0.492,-0.628,0.129,1.093
406.887,0.488,0.522,1.667,-0.258,-0.484,-0.711,-0.422,-2.150,-1.061,0.395
406.989,0.496,0.516,1.672,-0.227,-0.523,-0.734,-0.359,-1.787,-1.485,0.558
407.090,0.500,0.516,1.674,-0.203,-0.531,-0.742,-0.336,-1.728,-1.850,0.553
407.191,0.504,0.518,1.676,-0.195,-0.547,-0.742,-0.305,-0.775,-0.954,1.108
407.292,0.507,0.523,1.681,-0.195,-0.570,-0.734,-0.281,-0.696,-0.961,1.272
407.395,0.514,0.534,1.690,-0.203,-0.625,-0.703,-0.242,-0.644,-1.011,1.510
407.496,0.521,0.545,1.697,-0.211,-0.672,-0.672,-0.211,-0.550,-1.007,1.745
407.597,0.525,0.550,1.701,-0.211,-0.695,-0.648,-0.188,-0.398,-0.858,1.927
407.698,0.533,0.562,1.707,-0.227,-0.734,-0.602,-0.172,-0.416,-0.857,2.066
407.800,0.535,0.567,1.708,-0.250,-0.742,-0.578,-0.195,-0.586,-0.840,2.152
407.902,0.534,0.571,1.708,-0.297,-0.719,-0.563,-0.242,-0.870,-0.778,2.160
408.003,0.533,0.572,1.707,-0.313,-0.703,-0.563,-0.273,-2.057,-1.511,2.414
408.104,0.532,0.573,1.707,-0.336,-0.703,-0.547,-0.289,-2.337,-1.352,2.628
408.206,0.538,0.571,1.713,-0.375,-0.719,-0.500,-0.289,-2.441,-1.303,2.987
408.307,0.544,0.571,1.716,-0.391,-0.727,-0.477,-0.281,-2.543,-1.249,3.325
408.408,0.551,0.571,1.719,-0.406,-0.742,-0.445,-0.273,-2.493,-1.088,3.508
408.510,0.561,0.569,1.722,-0.422,-0.742,-0.422,-0.266,-2.364,-0.960,3.611
408.614,0.561,0.569,1.722,-0.422,-0.742,-0.422,-0.266,-2.235,-0.899,3.646
408.716,0.561,0.569,1.722,-0.422,-0.742,-0.422,-0.266,-2.101,-0.850,3.623
408.817,0.581,0.559,1.724,-0.438,-0.758,-0.406,-0.242,-2.040,-0.893,3.653
408.918,0.581,0.559,1.724,-0.438,-0.758,-0.406,-0.242,-1.998,-0.906,3.657
409.019,0.581,0.559,1.724,-0.438,-0.758,-0.406,-0.242,-1.972,-0.883,3.695
409.121,0.581,0.559,1.724,-0.438,-0.758,-0.406,-0.242,-1.956,-0.817,3.764
409.223,0.590,0.564,1.725,-0.445,-0.766,-0.383,-0.234,-1.946,-0.731,3.824
409.325,0.590,0.564,1.725,-0.445,-0.766,-0.383,-0.234,-1.942,-0.726,3.839
409.426,0.590,0.564,1.725,-0.445,-0.766,-0.383,-0.234,-1.907,-0.760,3.830
409.528,0.590,0.564,1.725,-0.445,-0.766,-0.383,-0.234,-1.844,-0.800,3.817
409.629,0.596,0.570,1.725,-0.422,-0.781,-0.383,-0.219,-1.606,-0.896,3.792
409.731,0.606,0.568,1.726,-0.352,-0.828,-0.391,-0.156,-1.764,-1.832,4.542
409.832,0.617,0.566,1.726,-0.242,-0.867,-0.414,-0.063,-1.748,-4.485,6.375
409.933,0.629,0.566,1.725,-0.109,-0.891,-0.438,0.016,0.155,-5.465,6.399
410.035,0.634,0.568,1.725,-0.039,-0.891,-0.445,0.047,1.290,-5.331,6.071
410.136,0.637,0.570,1.724,0.016,-0.883,-0.445,0.086,1.880,-4.219,5.269
410.237,0.635,0.575,1.724,0.086,-0.883,-0.438,0.102,1.146,-0.890,2.857
410.338,0.631,0.578,1.725,0.117,-0.883,-0.430,0.102,1.211,-0.844,2.883
410.439,0.631,0.578,1.725,0.117,-0.883,-0.430,0.102,1.263,-0.838,2.922
410.542,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.292,-0.839,2.968
410.644,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.304,-0.843,2.979
410.746,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.305,-0.844,2.976
410.848,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.319,-0.850,2.918
410.949,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.322,-0.852,2.890
411.053,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.319,-0.848,2.872
411.154,0.625,0.584,1.726,0.148,-0.883,-0.422,0.109,1.309,-0.841,2.837
411.256,0.614,0.585,1.727,0.156,-0.867,-0.445,0.117,1.300,-0.835,2.809
411.358,0.614,0.585,1.727,0.156,-0.867,-0.445,0.117,1.306,-0.832,2.800
411.459,0.614,0.585,1.727,0.156,-0.867,-0.445,0.117,1.319,-0.828,2.813
411.561,0.569,0.577,1.727,0.188,-0.859,-0.445,0.109,1.297,-0.833,2.839
411.663,0.521,0.573,1.730,0.203,-0.859,-0.445,0.109,1.257,-0.835,2.854
411.764,0.521,0.573,1.730,0.203,-0.859,-0.445,0.109,1.247,-0.840,2.859
411.865,0.474,0.566,1.732,0.211,-0.859,-0.445,0.102,1.197,-0.863,2.864
411.966,0.428,0.557,1.732,0.211,-0.859,-0.445,0.094,1.164,-0.886,2.868
412.067,0.382,0.547,1.732,0.227,-0.852,-0.445,0.094,1.138,-0.900,2.874
412.168,0.382,0.547,1.732,0.227,-0.852,-0.445,0.094,1.156,-0.899,2.887
412.270,0.382,0.547,1.732,0.227,-0.852,-0.445,0.094,1.171,-0.898,2.899
412.371,0.339,0.532,1.731,0.242,-0.852,-0.445,0.102,1.148,-0.894,2.899
412.472,0.339,0.532,1.731,0.242,-0.852,-0.445,0.102,1.167,-0.878,2.908
412.573,0.339,0.532,1.731,0.242,-0.852,-0.445,0.102,1.184,-0.862,2.905
412.674,0.339,0.532,1.731,0.242,-0.852,-0.445,0.102,1.193,-0.852,2.892
412.775,0.312,0.514,1.728,0.273,-0.844,-0.438,0.102,1.165,-0.871,2.894
412.876,0.312,0.514,1.728,0.273,-0.844,-0.438,0.102,1.167,-0.867,2.887
412.981,0.312,0.514,1.728,0.273,-0.844,-0.438,0.102,1.179,-0.857,2.872
413.083,0.312,0.514,1.728,0.273,-0.844,-0.438,0.102,1.183,-0.854,2.874
413.185,0.312,0.514,1.728,0.273,-0.844,-0.438,0.102,1.183,-0.855,2.861
413.287,0.296,0.501,1.725,0.297,-0.828,-0.453,0.102,1.172,-0.864,2.820
413.389,0.296,0.501,1.725,0.297,-0.828,-0.453,0.102,1.195,-0.847,2.732
413.491,0.292,0.497,1.722,0.297,-0.813,-0.477,0.109,1.234,-0.830,2.568
413.592,0.289,0.488,1.715,0.305,-0.773,-0.531,0.141,1.264,-0.827,2.402
413.693,0.287,0.484,1.710,0.297,-0.750,-0.563,0.148,1.252,-0.826,2.249
413.794,0.286,0.479,1.706,0.289,-0.734,-0.586,0.148,1.238,-0.825,2.129
413.895,0.286,0.474,1.703,0.281,-0.719,-0.609,0.156,1.231,-0.828,2.023
413.996,0.288,0.469,1.700,0.266,-0.695,-0.633,0.164,1.231,-0.827,1.907
414.098,0.291,0.465,1.697,0.250,-0.680,-0.656,0.180,1.242,-0.823,1.711
414.200,0.297,0.458,1.685,0.211,-0.609,-0.727,0.219,1.245,-0.824,1.390
414.302,0.303,0.455,1.666,0.172,-0.523,-0.789,0.242,1.221,-0.830,0.955
414.404,0.311,0.453,1.642,0.141,-0.430,-0.852,0.234,1.177,-0.840,0.467
414.505,0.319,0.454,1.616,0.109,-0.336,-0.898,0.227,0.992,-0.608,0.225
414.607,0.323,0.456,1.606,0.094,-0.313,-0.914,0.219,0.875,-0.490,0.070
414.709,0.326,0.456,1.586,0.070,-0.258,-0.938,0.195,0.680,-0.319,0.067
414.810,0.323,0.454,1.571,0.031,-0.219,-0.961,0.156,0.522,-0.212,0.064
414.912,0.336,0.396,1.574,0.016,-0.203,-0.969,0.133,0.494,-0.259,0.057
415.013,0.421,0.075,1.621,0.023,-0.211,-0.961,0.141,0.605,-0.556,0.223
415.114,0.485,-0.166,1.657,0.047,-0.234,-0.953,0.156,0.743,-0.803,0.390
415.216,0.492,-0.182,1.663,0.070,-0.258,-0.945,0.172,0.894,-0.915,0.388
415.318,0.499,-0.177,1.676,0.109,-0.297,-0.922,0.211,1.076,-1.007,0.448
415.419,0.504,-0.172,1.690,0.141,-0.352,-0.891,0.234,1.108,-0.953,0.793
415.520,0.505,-0.167,1.704,0.164,-0.406,-0.859,0.250,1.118,-0.924,1.038
415.621,0.504,-0.161,1.720,0.180,-0.461,-0.820,0.258,1.126,-0.905,1.234
415.723,0.502,-0.156,1.734,0.203,-0.523,-0.781,0.266,1.137,-0.890,1.398
415.824,0.499,-0.153,1.748,0.227,-0.570,-0.734,0.266,1.150,-0.872,1.525
415.925,0.497,-0.152,1.754,0.242,-0.594,-0.711,0.266,1.166,-0.860,1.617
416.026,0.496,-0.151,1.760,0.250,-0.609,-0.688,0.266,1.174,-0.852,1.690
416.127,0.495,-0.151,1.765,0.258,-0.633,-0.664,0.266,1.179,-0.849,1.724
416.229,0.495,-0.151,1.765,0.258,-0.633,-0.664,0.266,1.179,-0.847,1.737
416.330,0.495,-0.151,1.765,0.258,-0.633,-0.664,0.266,1.179,-0.840,1.753
416.432,0.514,-0.158,1.770,0.258,-0.656,-0.648,0.273,1.192,-0.839,1.778
416.533,0.514,-0.158,1.770,0.258,-0.656,-0.648,0.273,1.182,-0.829,1.810
416.634,0.548,-0.171,1.774,0.258,-0.680,-0.625,0.273,1.199,-0.830,1.837
416.736,0.548,-0.171,1.774,0.258,-0.680,-0.625,0.273,1.170,-0.814,1.851
416.837,0.592,-0.191,1.775,0.250,-0.688,-0.617,0.266,1.178,-0.816,1.862
416.939,0.632,-0.212,1.779,0.242,-0.695,-0.609,0.258,1.175,-0.820,1.880
417.040,0.673,-0.236,1.784,0.242,-0.711,-0.602,0.242,1.174,-0.829,1.904
417.141,0.713,-0.259,1.788,0.234,-0.727,-0.594,0.234,1.190,-0.836,1.929
417.242,0.713,-0.259,1.788,0.234,-0.727,-0.594,0.234,1.169,-0.825,1.961
417.343,0.760,-0.279,1.796,0.242,-0.766,-0.547,0.203,1.196,-0.840,2.019
417.445,0.772,-0.282,1.798,0.242,-0.781,-0.531,0.188,1.190,-0.841,2.081
417.547,0.785,-0.283,1.801,0.250,-0.797,-0.508,0.172,1.192,-0.839,2.132
417.649,0.785,-0.283,1.801,0.250,-0.797,-0.508,0.172,1.185,-0.841,2.169
417.750,0.799,-0.281,1.803,0.250,-0.820,-0.484,0.156,1.186,-0.845,2.212
417.855,0.811,-0.273,1.805,0.250,-0.836,-0.461,0.133,1.187,-0.847,2.241
417.957,0.811,-0.273,1.805,0.250,-0.836,-0.461,0.133,1.186,-0.854,2.265
418.059,0.811,-0.273,1.805,0.250,-0.836,-0.461,0.133,1.197,-0.857,2.291
418.160,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.214,-0.838,2.314
418.262,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.219,-0.844,2.336
418.365,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.225,-0.847,2.342
418.468,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.233,-0.847,2.342
418.570,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.236,-0.847,2.339
418.672,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.238,-0.845,2.342
418.774,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.242,-0.844,2.345
418.876,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.242,-0.843,2.347
418.979,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.245,-0.842,2.353
419.080,0.821,-0.249,1.805,0.250,-0.852,-0.438,0.133,1.246,-0.842,2.360
419.181,0.822,-0.235,1.807,0.273,-0.852,-0.414,0.133,1.250,-0.828,2.369
419.282,0.822,-0.235,1.807,0.273,-0.852,-0.414,0.133,1.254,-0.831,2.384
419.383,0.822,-0.235,1.807,0.273,-0.852,-0.414,0.133,1.259,-0.836,2.406
419.484,0.822,-0.235,1.807,0.273,-0.852,-0.414,0.133,1.273,-0.840,2.435
419.586,0.799,-0.219,1.805,0.297,-0.852,-0.398,0.125,1.272,-0.830,2.468
419.687,0.799,-0.219,1.805,0.297,-0.852,-0.398,0.125,1.289,-0.834,2.497
419.788,0.754,-0.208,1.806,0.320,-0.852,-0.383,0.125,1.269,-0.829,2.537
419.889,0.754,-0.208,1.806,0.320,-0.852,-0.383,0.125,1.297,-0.836,2.581
419.991,0.710,-0.199,1.809,0.344,-0.844,-0.367,0.125,1.274,-0.835,2.619
420.093,0.664,-0.187,1.811,0.344,-0.852,-0.359,0.125,1.246,-0.833,2.662
420.194,0.664,-0.187,1.811,0.344,-0.852,-0.359,0.125,1.276,-0.844,2.691
420.296,0.620,-0.176,1.811,0.344,-0.852,-0.359,0.133,1.257,-0.840,2.696
420.398,0.573,-0.165,1.812,0.344,-0.844,-0.367,0.141,1.223,-0.838,2.692
420.500,0.573,-0.165,1.812,0.344,-0.844,-0.367,0.141,1.236,-0.850,2.697
420.602,0.531,-0.151,1.811,0.336,-0.844,-0.367,0.148,1.203,-0.848,2.704
420.703,0.531,-0.151,1.811,0.336,-0.844,-0.367,0.148,1.218,-0.855,2.717
420.811,0.531,-0.151,1.811,0.336,-0.844,-0.367,0.148,1.247,-0.856,2.734
420.913,0.488,-0.133,1.812,0.344,-0.844,-0.367,0.156,1.226,-0.840,2.751
421.015,0.488,-0.133,1.812,0.344,-0.844,-0.367,0.156,1.253,-0.843,2.772
421.116,0.488,-0.133,1.812,0.344,-0.844,-0.367,0.156,1.288,-0.847,2.795
421.218,0.488,-0.133,1.812,0.344,-0.844,-0.367,0.156,1.317,-0.853,2.818
421.320,0.488,-0.133,1.812,0.344,-0.844,-0.367,0.156,1.329,-0.859,2.828
421.421,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.314,-0.845,2.849
421.523,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.327,-0.850,2.860
421.625,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.319,-0.848,2.857
421.727,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.314,-0.846,2.864
421.828,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.301,-0.844,2.856
421.930,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.291,-0.846,2.864
422.033,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.278,-0.846,2.869
422.135,0.450,-0.110,1.813,0.375,-0.828,-0.359,0.164,1.262,-0.850,2.867
422.237,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.209,-0.844,2.866
422.339,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.194,-0.852,2.867
422.441,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.179,-0.861,2.863
422.544,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.168,-0.870,2.861
422.646,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.162,-0.875,2.855
422.749,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.157,-0.877,2.850
422.851,0.406,-0.101,1.812,0.367,-0.836,-0.352,0.156,1.153,-0.882,2.845
422.953,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.124,-0.924,2.847
423.054,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.121,-0.936,2.857
423.156,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.120,-0.953,2.868
423.258,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.121,-0.962,2.874
423.359,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.122,-0.971,2.870
423.466,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.122,-0.973,2.858
423.567,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.120,-0.968,2.847
423.668,0.379,-0.138,1.809,0.367,-0.836,-0.367,0.125,1.117,-0.962,2.828
423.769,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.107,-0.994,2.803
423.870,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.104,-0.991,2.797
423.972,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.101,-0.985,2.792
424.073,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.098,-0.979,2.787
424.175,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.095,-0.973,2.782
424.276,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.092,-0.968,2.777
424.378,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.090,-0.961,2.773
424.479,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.088,-0.957,2.766
424.580,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.087,-0.949,2.757
424.681,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.087,-0.943,2.752
424.782,0.375,-0.183,1.808,0.375,-0.828,-0.383,0.117,1.085,-0.938,2.747
424.884,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.125,-0.912,2.743
424.986,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.126,-0.907,2.738
425.088,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.124,-0.905,2.733
425.190,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.123,-0.899,2.729
425.292,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.126,-0.892,2.725
425.394,0.416,-0.163,1.808,0.367,-0.828,-0.383,0.133,1.129,-0.885,2.718
425.495,0.458,-0.146,1.808,0.367,-0.828,-0.375,0.141,1.168,-0.863,2.714
425.596,0.458,-0.146,1.808,0.367,-0.828,-0.375,0.141,1.162,-0.862,2.718
425.697,0.458,-0.146,1.808,0.367,-0.828,-0.375,0.141,1.155,-0.861,2.719
425.798,0.501,-0.136,1.808,0.344,-0.844,-0.375,0.141,1.185,-0.853,2.714
425.899,0.501,-0.136,1.808,0.344,-0.844,-0.375,0.141,1.168,-0.852,2.710
426.001,0.547,-0.137,1.807,0.328,-0.852,-0.367,0.141,1.149,-0.849,2.701
426.103,0.547,-0.137,1.807,0.328,-0.852,-0.367,0.141,1.167,-0.845,2.689
426.204,0.592,-0.143,1.806,0.313,-0.859,-0.367,0.133,1.198,-0.843,2.681
426.305,0.592,-0.143,1.806,0.313,-0.859,-0.367,0.133,1.191,-0.831,2.674
426.407,0.638,-0.151,1.805,0.305,-0.859,-0.367,0.141,1.232,-0.830,2.662
426.508,0.638,-0.151,1.805,0.305,-0.859,-0.367,0.141,1.228,-0.826,2.660
426.610,0.683,-0.159,1.806,0.297,-0.867,-0.359,0.141,1.263,-0.831,2.674
426.712,0.683,-0.159,1.806,0.297,-0.867,-0.359,0.141,1.236,-0.828,2.677
426.813,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.244,-0.831,2.677
426.915,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.229,-0.828,2.673
427.016,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.221,-0.825,2.668
427.118,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.218,-0.823,2.661
427.219,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.221,-0.821,2.644
427.320,0.714,-0.164,1.808,0.273,-0.875,-0.352,0.133,1.227,-0.821,2.627
427.421,0.753,-0.174,1.806,0.242,-0.883,-0.359,0.141,1.266,-0.832,2.613
427.522,0.753,-0.174,1.806,0.242,-0.883,-0.359,0.141,1.281,-0.835,2.611
427.623,0.753,-0.174,1.806,0.242,-0.883,-0.359,0.141,1.301,-0.840,2.611
427.725,0.753,-0.174,1.806,0.242,-0.883,-0.359,0.141,1.283,-0.836,2.577
427.826,0.753,-0.174,1.806,0.242,-0.883,-0.359,0.141,1.288,-0.834,2.542
427.928,0.730,-0.168,1.808,0.250,-0.867,-0.383,0.156,1.265,-0.825,2.478
428.029,0.712,-0.172,1.807,0.250,-0.852,-0.406,0.164,1.231,-0.831,2.405
428.131,0.696,-0.175,1.807,0.227,-0.844,-0.438,0.172,1.198,-0.842,2.334
428.232,0.680,-0.175,1.807,0.219,-0.828,-0.461,0.188,1.186,-0.847,2.279
428.334,0.663,-0.172,1.807,0.211,-0.820,-0.484,0.203,1.181,-0.850,2.214
428.436,0.647,-0.170,1.805,0.203,-0.805,-0.508,0.211,1.168,-0.858,2.151
428.538,0.633,-0.169,1.801,0.195,-0.781,-0.539,0.227,1.164,-0.862,2.069
428.639,0.624,-0.168,1.797,0.195,-0.758,-0.555,0.242,1.173,-0.859,1.971
428.741,0.610,-0.167,1.787,0.188,-0.719,-0.602,0.266,1.177,-0.851,1.848
428.843,0.601,-0.167,1.776,0.180,-0.664,-0.648,0.305,1.191,-0.844,1.720
428.946,0.596,-0.167,1.765,0.172,-0.617,-0.680,0.328,1.202,-0.837,1.594
429.049,0.592,-0.169,1.752,0.164,-0.563,-0.719,0.352,1.209,-0.834,1.470
429.150,0.591,-0.170,1.745,0.156,-0.539,-0.742,0.359,1.199,-0.838,1.357
429.251,0.589,-0.172,1.738,0.148,-0.508,-0.758,0.359,1.176,-0.850,1.259
429.353,0.584,-0.179,1.724,0.133,-0.461,-0.797,0.344,1.148,-0.876,1.141
429.455,0.581,-0.184,1.719,0.117,-0.445,-0.820,0.328,1.112,-0.944,1.049
429.557,0.571,-0.196,1.715,0.078,-0.430,-0.852,0.273,1.151,-1.189,0.840
429.660,0.561,-0.204,1.713,0.039,-0.430,-0.875,0.211,0.912,-1.429,0.680
429.761,0.542,-0.216,1.711,-0.016,-0.422,-0.891,0.109,0.628,-1.331,0.784
429.862,0.526,-0.223,1.711,-0.070,-0.422,-0.898,0.023,0.385,-1.241,0.868
429.963,0.511,-0.226,1.712,-0.102,-0.414,-0.898,-0.039,0.191,-1.230,0.871
430.065,0.503,-0.227,1.713,-0.117,-0.414,-0.891,-0.070,0.055,-1.224,0.871
430.166,0.485,-0.229,1.717,-0.148,-0.422,-0.875,-0.125,-0.066,-1.241,0.875
430.267,0.475,-0.229,1.720,-0.164,-0.430,-0.867,-0.156,-0.118,-1.235,0.899
430.369,0.475,-0.229,1.720,-0.164,-0.430,-0.867,-0.156,-0.168,-1.216,0.952
430.470,0.467,-0.230,1.725,-0.172,-0.445,-0.852,-0.180,-0.194,-1.202,1.014
430.572,0.464,-0.232,1.732,-0.180,-0.469,-0.836,-0.195,-0.221,-1.219,1.063
430.673,0.464,-0.232,1.732,-0.180,-0.469,-0.836,-0.195,-0.210,-1.209,1.115
430.775,0.464,-0.232,1.732,-0.180,-0.469,-0.836,-0.195,-0.204,-1.219,1.155
430.877,0.465,-0.235,1.739,-0.180,-0.492,-0.820,-0.195,-0.192,-1.250,1.207
430.979,0.468,-0.237,1.745,-0.180,-0.523,-0.805,-0.180,-0.162,-1.292,1.277
431.081,0.472,-0.237,1.751,-0.172,-0.547,-0.797,-0.172,-0.117,-1.341,1.374
431.183,0.478,-0.236,1.761,-0.156,-0.602,-0.766,-0.141,-0.047,-1.385,1.519
431.284,0.486,-0.234,1.771,-0.141,-0.648,-0.734,-0.109,0.049,-1.376,1.653
431.385,0.491,-0.232,1.775,-0.133,-0.672,-0.711,-0.094,0.162,-1.290,1.770
431.487,0.497,-0.228,1.780,-0.125,-0.695,-0.695,-0.070,0.208,-1.255,1.823
431.589,0.502,-0.223,1.783,-0.125,-0.719,-0.672,-0.063,0.240,-1.222,1.912
431.690,0.507,-0.217,1.787,-0.125,-0.734,-0.648,-0.047,0.227,-1.275,1.970
431.792,0.512,-0.210,1.791,-0.141,-0.758,-0.633,-0.047,-0.195,-2.853,2.352
431.893,0.512,-0.210,1.791,-0.141,-0.758,-0.633,-0.047,-0.203,-2.873,2.454
431.995,0.517,-0.205,1.794,-0.148,-0.773,-0.609,-0.039,-0.205,-2.872,2.534
432.096,0.517,-0.205,1.794,-0.148,-0.773,-0.609,-0.039,-0.192,-2.869,2.597
432.197,0.517,-0.205,1.794,-0.148,-0.773,-0.609,-0.039,0.194,-1.421,2.183
